"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"doxy",4,-0.106727,-26.54225,-0.013851,-4.134989,-0.035825,-10.79465,-0.013851,-4.134989,-0.035825,-10.79465,-0.021974,-4.841232,-0.049676,-10.16782
"oxy",12,-0.005146,-0.524686,-0.010895,-1.333424,-0.000919,-0.113484,-0.010895,-1.333424,-0.000919,-0.113484,0.009977,0.901122,-0.011814,-0.991337
"doxy",12,-0.160291,-30.87485,0.007193,1.663034,0.06062,14.14722,0.007193,1.663034,0.06062,14.14722,0.053427,9.11697,0.067813,10.75033
"oxy",5,-0.004786,-0.810955,0.010978,2.232983,0.09282,19.05567,0.010978,2.232983,0.09282,19.05567,0.081841,12.28535,0.103798,14.47537
"doxy",5,0.009108,1.003725,-0.016626,-2.199279,-0.142834,-19.07098,-0.016626,-2.199279,-0.142834,-19.07098,-0.126209,-12.32142,-0.15946,-14.46266
"oxy",13,0.088421,9.275965,-0.01119,-1.409088,-0.047392,-6.023704,-0.01119,-1.409088,-0.047392,-6.023704,-0.036202,-3.364539,-0.058581,-5.057975
"doxy",13,-0.114289,-13.50224,-0.030703,-4.354102,-0.029806,-4.266383,-0.030703,-4.354102,-0.029806,-4.266383,0.000897,0.093894,-0.060509,-5.883461
"oxy",6,-0.045699,-3.942431,-0.01856,-1.921962,-0.000212,-0.02212,-0.01856,-1.921962,-0.000212,-0.02212,0.018348,1.402283,-0.018771,-1.3328
"doxy",6,-0.271292,-43.97791,-0.031903,-6.207902,0.075267,14.78297,-0.031903,-6.207902,0.075267,14.78297,0.10717,15.39077,0.043364,5.785554
"oxy",14,0.10413,10.6238,-0.010852,-1.329072,-0.045774,-5.658277,-0.010852,-1.329072,-0.045774,-5.658277,-0.034922,-3.156397,-0.056627,-4.754883
"doxy",14,-0.078193,-17.52646,-0.022045,-5.931377,-0.009332,-2.534436,-0.022045,-5.931377,-0.009332,-2.534436,0.012713,2.524348,-0.031377,-5.788408
"oxy",7,0.188506,27.57473,-0.046916,-8.238073,-0.008168,-1.447591,-0.046916,-8.238073,-0.008168,-1.447591,0.038748,5.021441,-0.055084,-6.631686
"doxy",7,-0.155574,-31.22002,0.005095,1.227385,-0.024947,-6.065627,0.005095,1.227385,-0.024947,-6.065627,-0.030042,-5.340977,-0.019852,-3.278783
"oxy",15,0.08061,11.64698,0.025973,4.504595,0.075578,13.23052,0.025973,4.504595,0.075578,13.23052,0.049605,6.349543,0.101551,12.07591
"doxy",15,-0.124233,-11.61733,-0.039987,-4.488581,-0.117184,-13.27694,-0.039987,-4.488581,-0.117184,-13.27694,-0.077197,-6.395299,-0.157172,-12.09645
"oxy",8,0.201199,22.92656,0.000423,0.057917,0.015005,2.07161,0.000423,0.057917,0.015005,2.07161,0.014582,1.472,0.015428,1.446936
"doxy",8,-0.262814,-39.40591,-0.00726,-1.306661,0.070267,12.76513,-0.00726,-1.306661,0.070267,12.76513,0.077527,10.29811,0.063007,7.775342
"oxy",16,0.035732,12.00207,-0.004631,-1.867119,-0.000523,-0.212705,-0.004631,-1.867119,-0.000523,-0.212705,0.004108,1.222453,-0.005153,-1.42466
"doxy",16,0.029466,5.619326,-0.010277,-2.352688,-0.057512,-13.28853,-0.010277,-2.352688,-0.057512,-13.28853,-0.047235,-7.980121,-0.06779,-10.63988
