"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"doxy",13,0.022594,4.363388,-0.010388,-2.464892,-0.000501,-0.113222,-0.010388,-2.464892,-0.000501,-0.113222,0.009888,1.963444,-0.010889,-1.551535
"oxy",6,-0.147244,-14.93923,-0.178342,-22.23165,0.14464,17.18838,-0.178342,-22.23165,0.14464,17.18838,0.322982,33.69497,-0.033701,-2.522851
"doxy",6,0.111185,20.01429,0.045041,9.961646,0.023063,4.862512,0.045041,9.961646,0.023063,4.862512,-0.021978,-4.06803,0.068104,9.045236
"oxy",14,-0.072033,-20.4608,-0.04184,-14.60183,0.043745,14.55365,-0.04184,-14.60183,0.043745,14.55365,0.085585,24.99664,0.001905,0.399269
"doxy",14,0.11278,20.78855,0.064479,14.60289,-0.065977,-14.24432,0.064479,14.60289,-0.065977,-14.24432,-0.130457,-24.72597,-0.001498,-0.203772
"oxy",7,-0.464162,-38.78315,-0.14242,-14.62081,-0.008281,-0.81038,-0.14242,-14.62081,-0.008281,-0.81038,0.134139,11.52457,-0.150701,-9.290546
"doxy",7,0.223228,34.25158,0.090817,17.12092,0.063574,11.42521,0.090817,17.12092,0.063574,11.42521,-0.027243,-4.298214,0.154391,17.47861
"oxy",15,-0.017829,-1.900221,-0.11557,-15.13343,0.039096,4.880378,-0.11557,-15.13343,0.039096,4.880378,0.154666,16.94944,-0.076474,-6.013548
"doxy",15,0.033554,6.250687,0.022085,5.054744,0.043539,9.499726,0.022085,5.054744,0.043539,9.499726,0.021454,4.109475,0.065623,9.019721
"oxy",8,0.006454,1.543534,-0.007764,-2.281225,-0.044262,-12.39793,-0.007764,-2.281225,-0.044262,-12.39793,-0.036498,-8.974911,-0.052026,-9.179867
"doxy",8,-0.014463,-2.228943,0.011134,2.108215,0.068824,12.42293,0.011134,2.108215,0.068824,12.42293,0.05769,9.141645,0.079958,9.091717
"oxy",16,0.037609,12.74831,-0.004861,-2.024596,-0.042036,-16.68922,-0.004861,-2.024596,-0.042036,-16.68922,-0.037175,-12.95697,-0.046898,-11.72902
"doxy",16,-0.056572,-12.29243,0.00818,2.183852,0.066573,16.94299,0.00818,2.183852,0.066573,16.94299,0.058393,13.04647,0.074753,11.98451
