"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"oxy",5,0.145677,33.6911,-0.012732,-3.552182,0.001772,0.499275,-0.012732,-3.552182,0.001772,0.499275,0.014504,2.986158,-0.01096,-2.097704
"doxy",5,-0.226517,-33.06199,0.025118,4.422685,-0.006596,-1.172796,0.025118,4.422685,-0.006596,-1.172796,-0.031714,-4.120714,0.018522,2.237347
"oxy",13,-0.097417,-20.10018,-0.030623,-7.622215,0.035983,9.044593,-0.030623,-7.622215,0.035983,9.044593,0.066605,12.23407,0.00536,0.915241
"doxy",13,0.156592,21.04299,0.049319,7.995125,-0.056294,-9.215842,0.049319,7.995125,-0.056294,-9.215842,-0.105613,-12.63439,-0.006975,-0.775751
"oxy",6,0.045413,2.53638,0.24769,16.68848,0.005423,0.368997,0.24769,16.68848,0.005423,0.368997,-0.242267,-12.04554,0.253113,11.69934
"doxy",6,-0.253205,-34.4571,-0.038046,-6.245826,-0.009465,-1.5692,-0.038046,-6.245826,-0.009465,-1.5692,0.028581,3.462393,-0.047511,-5.350778
"oxy",14,-0.101567,-17.54332,-0.054489,-11.35368,0.025549,5.376001,-0.054489,-11.35368,0.025549,5.376001,0.080037,12.30688,-0.02894,-4.136809
"doxy",14,0.162105,18.28143,0.086936,11.82729,-0.038966,-5.353465,0.086936,11.82729,-0.038966,-5.353465,-0.125902,-12.63991,0.047969,4.477024
"oxy",7,-0.02187,-3.155556,-0.032983,-5.741238,0.049319,8.669352,-0.032983,-5.741238,0.049319,8.669352,0.082303,10.5718,0.016336,1.950721
"doxy",7,0.037487,3.542193,0.053924,6.146652,-0.078929,-9.085588,0.053924,6.146652,-0.078929,-9.085588,-0.132852,-11.17514,-0.025005,-1.955359
"oxy",15,-0.001012,-0.176355,-0.031577,-6.637703,0.017749,3.76766,-0.031577,-6.637703,0.017749,3.76766,0.049325,7.651459,-0.013828,-1.994132
"doxy",15,0.134158,16.36432,0.050448,7.423364,-0.027657,-4.10981,0.050448,7.423364,-0.027657,-4.10981,-0.078105,-8.481258,0.022791,2.300681
"oxy",8,0.238882,12.38912,0.250286,15.65914,-0.073723,-4.657948,0.250286,15.65914,-0.073723,-4.657948,-0.324009,-14.95936,0.176563,7.578245
"doxy",8,-0.066808,-8.622992,0.000784,0.122053,-0.013387,-2.104986,0.000784,0.122053,-0.013387,-2.104986,-0.014171,-1.628277,-0.012603,-1.346246
"oxy",16,0.216231,16.10915,0.217497,19.54704,-0.048922,-4.440114,0.217497,19.54704,-0.048922,-4.440114,-0.266419,-17.66923,0.168574,10.39341
"doxy",16,0.072403,11.22676,0.003303,0.617799,-0.011008,-2.079412,0.003303,0.617799,-0.011008,-2.079412,-0.014311,-1.975421,-0.007705,-0.98878
