"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"doxy",11,-0.034007,-3.861631,0.148373,20.64938,0.049669,6.845068,0.148373,20.64938,0.049669,6.845068,-0.098704,-10.03724,0.198042,18.725
"oxy",4,0.051699,4.351301,0.129138,13.32088,0.136806,13.97411,0.129138,13.32088,0.136806,13.97411,0.007668,0.577934,0.265944,18.63722
"doxy",4,-0.180481,-21.33227,0.033702,4.882148,-0.103925,-14.90775,0.033702,4.882148,-0.103925,-14.90775,-0.137628,-14.56743,-0.070223,-6.911006
"oxy",12,-0.142715,-15.02661,-0.04253,-5.488245,-0.049874,-6.373075,-0.04253,-5.488245,-0.049874,-6.373075,-0.007344,-0.692422,-0.092404,-8.10101
"doxy",12,-0.101517,-19.09829,0.128812,29.69989,0.028863,6.589966,0.128812,29.69989,0.028863,6.589966,-0.099948,-16.83849,0.157675,24.69871
"oxy",5,-0.064705,-12.15378,0.035059,8.070897,0.051984,11.85031,0.035059,8.070897,0.051984,11.85031,0.016925,2.846879,0.087044,13.61341
"doxy",5,0.108189,13.17051,-0.054298,-8.101088,-0.080847,-11.94443,-0.054298,-8.101088,-0.080847,-11.94443,-0.026549,-2.894268,-0.135144,-13.69849
"oxy",13,-0.10242,-7.931697,-0.141498,-13.43005,-0.141424,-13.29195,-0.141498,-13.43005,-0.141424,-13.29195,7.474891e-05,0.005184,-0.282922,-18.24338
"doxy",13,0.035485,3.388957,-0.002834,-0.331683,0.060972,7.06702,-0.002834,-0.331683,0.060972,7.06702,0.063806,5.456975,0.058138,4.62317
"oxy",6,0.026965,3.107589,0.04169,5.888352,0.086843,12.14618,0.04169,5.888352,0.086843,12.14618,0.045153,4.65994,0.128533,12.33362
"doxy",6,-0.096978,-18.44287,0.081737,19.0511,-0.007016,-1.619197,0.081737,19.0511,-0.007016,-1.619197,-0.088753,-15.11502,0.074722,11.83203
"oxy",14,-0.203051,-13.05121,-0.134333,-10.58215,-0.118397,-9.235762,-0.134333,-10.58215,-0.118397,-9.235762,0.015936,0.917263,-0.252731,-13.52572
"doxy",14,-0.070257,-6.401039,0.021375,2.386803,-0.056855,-6.286601,0.021375,2.386803,-0.056855,-6.286601,-0.07823,-6.382752,-0.03548,-2.691538
"oxy",7,0.056332,11.23879,-0.001234,-0.301742,0.034517,8.357656,-0.001234,-0.301742,0.034517,8.357656,0.035751,6.387432,0.033283,5.528984
"doxy",7,-0.079596,-10.33202,0.001062,0.168887,-0.054175,-8.534492,0.001062,0.168887,-0.054175,-8.534492,-0.055237,-6.420843,-0.053113,-5.740566
"oxy",15,0.025048,2.343593,-0.225862,-25.8999,0.032245,3.661449,-0.225862,-25.8999,0.032245,3.661449,0.258106,21.62624,-0.193617,-15.08383
"doxy",15,0.181407,12.04329,-0.03514,-2.859154,0.230041,18.53445,-0.03514,-2.859154,0.230041,18.53445,0.265181,15.76534,0.194901,10.77358
"oxy",8,-0.031602,-3.457787,0.023747,3.184415,0.002214,0.294041,0.023747,3.184415,0.002214,0.294041,-0.021533,-2.10982,0.025961,2.365161
"doxy",8,-0.080733,-13.86868,0.061891,13.03027,-0.017518,-3.65229,0.061891,13.03027,-0.017518,-3.65229,-0.079409,-12.21591,0.044372,6.34675
"oxy",16,-0.187813,-10.96189,-0.077297,-5.529288,0.106499,7.543783,-0.077297,-5.529288,0.106499,7.543783,0.183796,9.606553,0.029201,1.419118
"doxy",16,0.302815,16.26246,-0.291095,-19.1596,0.173915,11.33523,-0.291095,-19.1596,0.173915,11.33523,0.46501,22.36358,-0.117179,-5.239819
