"oxy/doxy","channel","RunPol_Coef","RunPol_Tstat","feel_Coef","feel_Tstat","supp_Coef","supp_Tstat","feel-rest_GLT_Coef","feel-rest_GLT_Tstat","supp-rest_GLT_Coef","supp-rest_GLT_Tstat","supp-feel_GLT_Coef","supp-feel_GLT_Tstat","task-rest_GLT_Coef","task-rest_GLT_Tstat"
"doxy",4,0.029657,6.647814,0.035235,9.279,0.047295,12.45459,0.035235,9.279,0.047295,12.45459,0.01206,2.620629,0.08253,13.66021
"oxy",12,0.422779,30.37931,-0.238561,-20.1392,0.018241,1.539833,-0.238561,-20.1392,0.018241,1.539833,0.256801,17.88849,-0.22032,-11.69004
"doxy",12,0.065934,15.74541,0.131939,37.01691,-0.006434,-1.805082,0.131939,37.01691,-0.006434,-1.805082,-0.138373,-32.034,0.125505,22.13129
"oxy",5,0.271603,20.61782,-0.12717,-11.34149,0.082974,7.399745,-0.12717,-11.34149,0.082974,7.399745,0.210144,15.4645,-0.044196,-2.477331
"doxy",5,-0.047851,-7.570576,0.00822,1.52795,-0.008635,-1.604923,0.00822,1.52795,-0.008635,-1.604923,-0.016855,-2.585127,-0.000414,-0.048408
"oxy",13,0.084821,8.132871,-0.209225,-23.56842,0.054337,6.120742,-0.209225,-23.56842,0.054337,6.120742,0.263562,24.49815,-0.154887,-10.96609
"doxy",13,-0.008808,-2.308057,0.057903,17.82518,-0.02188,-6.735476,0.057903,17.82518,-0.02188,-6.735476,-0.079782,-20.26638,0.036023,6.969973
"oxy",6,0.236576,17.65522,-0.129312,-11.33752,0.01318,1.155572,-0.129312,-11.33752,0.01318,1.155572,0.142492,10.3087,-0.116131,-6.399529
"doxy",6,0.000786,0.155357,0.083093,19.30663,0.046846,10.88427,0.083093,19.30663,0.046846,10.88427,-0.036247,-6.949451,0.129939,18.97577
"oxy",14,0.287361,25.81379,-0.108308,-11.43044,0.011767,1.241839,-0.108308,-11.43044,0.011767,1.241839,0.120075,10.45655,-0.096541,-6.403708
"doxy",14,0.050647,13.59866,0.135095,42.61509,0.004104,1.294647,0.135095,42.61509,0.004104,1.294647,-0.130991,-34.09552,0.139199,27.59815
"oxy",7,0.358255,22.85123,-0.091345,-6.845082,0.022628,1.695622,-0.091345,-6.845082,0.022628,1.695622,0.113972,7.0474,-0.068717,-3.236506
"doxy",7,-0.108942,-10.92825,-0.066139,-7.79461,0.049394,5.820958,-0.066139,-7.79461,0.049394,5.820958,0.115533,11.23502,-0.016746,-1.240374
"oxy",15,0.190261,17.82758,-0.125889,-13.85831,-0.022943,-2.525533,-0.125889,-13.85831,-0.022943,-2.525533,0.102946,9.351177,-0.148832,-10.29761
"doxy",15,0.068707,18.99824,0.084348,27.40099,0.031128,10.11169,0.084348,27.40099,0.031128,10.11169,-0.053221,-14.26603,0.115476,23.57763
"oxy",8,0.375108,24.6815,-0.253862,-19.6242,0.059665,4.612099,-0.253862,-19.6242,0.059665,4.612099,0.313527,19.99868,-0.194198,-9.435314
"doxy",8,0.125673,14.43056,0.023011,3.104203,0.005988,0.807743,0.023011,3.104203,0.005988,0.807743,-0.017023,-1.894904,0.028999,2.458748
"oxy",16,0.200056,19.35317,-0.199044,-22.62185,-0.068651,-7.80215,-0.199044,-22.62185,-0.068651,-7.80215,0.130393,12.22829,-0.267696,-19.12222
"doxy",16,0.059018,10.50072,0.201257,42.06958,0.040169,8.396396,0.201257,42.06958,0.040169,8.396396,-0.161089,-27.78522,0.241426,31.719
